"vCoverageType(p0)","vCoverageType(p1)","vCoverageType(p2)","vTransaction(p0)","vTransaction(p1)","vTransaction(p2)","vTransaction(p3)","vTransaction(p4)","nLoanAmount","nLiens","nAuditEntries","nTotalNotes","oCancelled","oNumDays"
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0159872102318145,0.05,0.00420451211000753,0.00213675213461538,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0467942446043165,0.05,0.0236823377413931,0.0185897435961538,0,0.118110236220472
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0255175059952038,0.05,0.128506430211876,0.0673076923076923,0,0.031496062992126
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0438049560351719,0.05,0.00559949543166681,0.002991453,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.056,0.05,0.0221083984902182,0.0175339366538462,0,0.133858267716535
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0593804956035172,0.1,0.00994165141506008,0.00749674053846154,0,0.232283464566929
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.00928017585931255,0.2,0.017738281983949,0.0220111214038462,0,0.326771653543307
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0308313349320544,0.1,0.00968798378494646,0.0121794871730769,0,0.354330708661417
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0159872102318145,0,0.00289857027673747,0.00213675213461538,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0239808153477218,0.1,0.0098734868877051,0.00897435898076923,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0113908872901679,0,0.0393412728648906,0.0306267806346154,0,0.106299212598425
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0309992006394884,0.05,0.016042502562516,0.0198826597115385,0,0.232283464566929
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.061,0,0.111069138699483,0.0598290598269231,0,0.0354330708661417
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0351079136690647,0.05,0.0239832118074525,0.0254342431730769,0,0.122047244094488
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0158273381294964,0.05,0.021334252281463,0.00994694959615385,0,0.114173228346457
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0579,0.05,0.0201111380425145,0.0170329670384615,0,0.137795275590551
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0127817745803357,0,0.0121189305796894,0.0101084812692308,0,0.307086614173228
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0319552358113509,0.05,0.0189528230635099,0.0182926829230769,0,0.161417322834646
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0272623501199041,0.05,0.0229271138952054,0.0272045028076923,0,0.161417322834646
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0377921662669864,0,0.00718510709641243,0.00555114988461539,0,0.381889763779528
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0114516386890488,0.05,0.0275057485608791,0.0271883289038462,0,0.114173228346457
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0258752997601918,0,0.00914631472996661,0.0120192307692308,0,0.47244094488189
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0174660271782574,0.1,0.0243123580464952,0.0259391770961538,0,0.169291338582677
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0128297362110312,0.05,0.030653544288035,0.0267094017115385,0,0.141732283464567
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0155075939248601,0.1,0.00525816972472792,0.00170940171153846,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0666666666666667,0.1,0.0098620713103014,0.00887573965384615,0,0.255905511811024
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0107035971223022,0.1,0.0095076176926873,0.00764299801923077,0,0.307086614173228
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.00631814548361311,0,0.0125024939123371,0.0118343195192308,0,0.255905511811024
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0507448441247002,0.05,0.00938561372838482,0.0100160256346154,0,0.188976377952756
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0101167066346922,0.2,0.0338553278197448,0.0205128205192308,0,0.118110236220472
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0232858513189448,0.05,0.0071725617294367,0.00427350426923077,1,0.177165354330709
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0308153477218225,0.15,0.0148518783918664,0.00895225463461538,0,0.228346456692913
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0581,0,0.0230125029086324,0.0227272727307692,0,0.12992125984252
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0239808153477218,0,0.00660863230452993,0.00341880342307692,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00399680255795364,0.05,0.0265539257491241,0.0115384615384615,0,0.0590551181102362
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0134102318145484,0.1,0.0233343158264614,0.0225140712884615,0,0.161417322834646
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0375699440447642,0,0.0278959081849487,0.0230769230769231,0,0.137795275590551
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.0442014628297362,0.2,0.00510867604909524,0.00367647059615385,0,0.267716535433071
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.0312863117505995,0.1,0.00446050638954389,0.00311085973076923,0,0.267716535433071
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.0449518832933653,0.15,0.00377305371991804,0.00311085973076923,0,0.267716535433071
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.0194606394884093,0.1,0.00337040287099506,0.00282805430769231,0,0.267716535433071
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.5,1,0.00000015987210231815,0.05,0.000479245658134742,0.000589900903846154,0,0.641732283464567
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.0617000623501199,0.1,0.00300703503147878,0.000848416288461539,0,0.267716535433071
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0293130295763389,0.05,0.00690608958154683,0.00676246830769231,0,0.358267716535433
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.0533448041566747,0.1,0.00392036500669574,0.00169683257692308,0,0.267716535433071
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.0958833381294964,0.1,0.00394982726391772,0.00254524886538462,0,0.267716535433071
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0953418065547562,0.05,0.0173254114645065,0.0148351648269231,0,0.137795275590551
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.0310116354916067,0.1,0.00382215748217727,0.00169683257692308,0,0.267716535433071
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.112074367705835,0.05,0.00340968588040176,0.00113122171153846,0,0.267716535433071
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00319744204636291,0.05,0.00444195607926803,0.00128205128846154,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.0799360511590727,0.15,0.00402839328273112,0.00282805430769231,0,0.267716535433071
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.096179582733813,0.05,0.00349807265206769,0.001979638,0,0.267716535433071
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.025259792166267,0,0.00871594753129945,0.00598290598076923,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.0547662829736211,0.15,0.00325255384210714,0.00141402715384615,0,0.267716535433071
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.015347721822542,0.05,0.0124742403646071,0.0115950226153846,0,0.267716535433071
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0367705835331735,0.05,0.00566175208341005,0.00539399625,0,0.322834645669291
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0143884892086331,0,0.00554013443918474,0.002991453,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00959232613908873,0.05,0.0166887803364115,0.00750469042307692,0,0.161417322834646
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0591127098321343,0.05,0.0257302919816908,0.0108974359038462,0,0.118110236220472
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0444444444444444,0.05,0.0163883558007594,0.0128205128269231,0,0.106299212598425
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0409272581934452,0.05,0.0127079742722131,0.0115384615384615,0,0.137795275590551
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0235971223021583,0.05,0.0319631961822917,0.0307692307692308,0,0.118110236220472
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0167386091127098,0.1,0.0208171098403095,0.0153846153846154,0,0.137795275590551
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00239808153477218,0.05,0.0208886610384235,0.0125,0,0.078740157480315
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.093365307753797,0.1,0.00679573213710499,0.00608568646153846,0,0.311023622047244
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.046669864108713,0,0.00318053499052647,0.002991453,1,0.177165354330709
0.5,0.5,1,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0447,0,0.0263132730774409,0.0306652806730769,0,0.145669291338583
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00831334932054357,0.1,0.0255473697954524,0.0167224080192308,0,0.0905511811023622
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00911270983213429,0.05,0.0147336681359058,0.00641025640384615,0,0.118110236220472
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0458581934452438,0.05,0.0356138972176021,0.0384615384615385,0,0.078740157480315
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0127443645083933,0.1,0.0128980436005907,0.0187376725769231,0,0.307086614173228
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00367705835331735,0.05,0.0174037411997093,0.0151821862307692,0,0.0748031496062992
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0131654676258993,0.1,0.0388925320307337,0.0366300366346154,0,0.0826771653543307
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00812150279776179,0.1,0.0175283566796396,0.00874125875,0,0.0866141732283465
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0159872102318145,0.1,0.00429355359839674,0.00213675213461538,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00564188649080735,0.05,0.0142117860786426,0.0128205128269231,0,0.106299212598425
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0159872102318145,0,0.00920978047118642,0.00654664484615385,0,0.18503937007874
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0217426059152678,0.1,0.00979928564125915,0.00769230769230769,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0487529976019185,0,0.0113532716230936,0.00974025973076923,0,0.303149606299213
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00319744204636291,0.05,0.0105932389154565,0.00897435898076923,0,0.118110236220472
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0119904076738609,0.05,0.0042193523579611,0.00170940171153846,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.5,1,0.01982414068745,0.05,0.000192455587960549,0.000353940538461539,0,0.641732283464567
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00639488409272582,0,0.013242223203884,0.0134615384615385,0,0.118110236220472
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00959232613908873,0.05,0.0157445509182502,0.0130090497692308,0,0.133858267716535
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0242174260591527,0,0.0362371876356588,0.0275641025576923,0,0.118110236220472
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00239808153477218,0.05,0.0119511216212387,0.00576923076923077,0,0.118110236220472
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0544364508393285,0.05,0.00948764043556988,0.0054945055,0,0.248031496062992
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0538848920863309,0.05,0.0248812177876679,0.0186813186730769,0,0.137795275590551
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0137490007993605,0.1,0.0154364598903943,0.00824175825,0,0.137795275590551
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.017585931254996,0.1,0.0235858761316983,0.0170940170961538,0,0.106299212598425
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00987769784172662,0.05,0.00810076570311568,0.0109040444038462,0,0.381889763779528
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0412470023980815,0,0.00303213250965519,0.00128205128846154,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.035171862509992,0,0.042267724818711,0.0279720279807692,0,0.0866141732283465
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.5,0.5,1,0.0143884892086331,0.1,0.000290783611657746,0.000589900903846154,0,0.641732283464567
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.5,1,0.00675459632294165,0.1,0.00802352327133864,0.00609756098076923,0,0.161417322834646
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.5,0.5,1,0.0303756994404476,0.1,0.00414111844097204,0.00438963211538462,0,0.362204724409449
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0319744204636291,0,0.0296413425853187,0.0209030100384615,0,0.0905511811023622
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.5,1,0.0500399680255795,0.1,0.0059934365658396,0.00574425575,0,0.303149606299213
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0639488409272582,0.05,0.00656411155799799,0.00470085469230769,1,0.177165354330709
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.5,0.5,1,0.00479616306954436,0.05,0.00686939666371795,0.00510204080769231,0,0.192913385826772
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.5,0.5,1,0.00639488409272582,0.1,0.0113850721563308,0.0100732600769231,0,0.165354330708661
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.5,1,0.0719424460431655,0.05,0.000495633662640784,0.000707881076923077,0,0.641732283464567
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.027498001598721,0.05,0.0215063863656679,0.0235576923076923,0,0.15748031496063
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.5,0.5,1,0.0118305355715428,0.1,0.00961640141340735,0.00848416290384615,0,0.133858267716535
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.5,0.5,1,0.0035171862509992,0.05,0.00961749260349406,0.00961538461538462,0,0.141732283464567
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00671462829736211,0.1,0.0248176167211937,0.0192307692307692,0,0.0590551181102362
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.066662829736211,0.05,0.00654741627888327,0.00560897436538462,0,0.283464566929134
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.012080895283773,0.05,0.00610406386609494,0.00598290598076923,1,0.177165354330709
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0158015987210232,0.05,0.00709836048966887,0.00683760684615385,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0379715427657874,0.05,0.0165924092151295,0.0133547008461538,0,0.141732283464567
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0281095123900879,0.05,0.0135907371554037,0.00871394230769231,0,0.251968503937008
0.5,0.5,1,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.00633892885691447,0,0.010789534928489,0.0146853146923077,0,0.433070866141732
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0445691446842526,0.05,0.0331255747454861,0.03177257525,0,0.0905511811023622
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.003985931254996,0.1,0.0251093696888049,0.0204582651346154,0,0.18503937007874
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0159872102318145,0.05,0.00427871335044318,0.00170940171153846,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0271782573940847,0.1,0.00528785022130286,0.00341880342307692,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0345419664268585,0,0.0273919632884762,0.0226244343846154,0,0.133858267716535
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.06,0.05,0.0124256338558766,0.0155793573461538,0,0.311023622047244
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.049400479616307,0.1,0.00513421000530977,0.00565610859615385,0,0.334645669291339
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.00369304556354916,0.05,0.025805167777516,0.0221445221538462,0,0.12992125984252
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.00598561151079137,0.05,0.00742066935078107,0.00886688161538461,0,0.65748031496063
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0287769784172662,0.1,0.0171611345726615,0.0154784240192308,0,0.161417322834646
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.072501998401279,0.05,0.00500588550751385,0.00170940171153846,1,0.177165354330709
0.5,0.5,1,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.013301518784972,0,0.0159743909859083,0.0158569500769231,0,0.224409448818898
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0236610711430855,0,0.00291341052469103,0.00170940171153846,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0000159872102318146,0.05,0.000151703502844973,0.000204582653846154,0,0.740157480314961
0.5,0.5,1,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0203525179856115,0,0.0233831800568765,0.0225140712884615,0,0.161417322834646
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0366426858513189,0.1,0.00745795111778244,0.00650887573076923,0,0.255905511811024
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0354916067146283,0.15,0.0286490196041825,0.0254524886923077,0,0.133858267716535
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00559552358113509,0.05,0.00869133443592724,0.00844277673076923,0,0.161417322834646
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0265387689848121,0.05,0.00450131707175011,0.00170940171153846,1,0.177165354330709
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0152805755395683,0.1,0.0291400572200967,0.0164027149230769,0,0.133858267716535
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00399680255795364,0.05,0.0176312265785573,0.0101495726538462,0,0.141732283464567
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00395811350919265,0.1,0.0164519568672336,0.00793650794230769,0,0.248031496062992
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0215827338129496,0.1,0.00608922361947699,0.00170940171153846,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.00719424460431655,0.05,0.0164195984311934,0.0121457489807692,0,0.0748031496062992
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0479616306954436,0,0.00668283354429776,0.00470085469230769,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0511590727418066,0.35,0.0113758667400449,0.0113866396730769,0,0.299212598425197
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.5,0.5,1,0.032933653077538,0.05,0.0100877975276234,0.00848416290384615,0,0.133858267716535
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.037158273381295,0.05,0.00567369667410589,0.00213675213461538,1,0.177165354330709
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0479616306954436,0.05,0.0114910739293357,0.0149572649615385,1,0.177165354330709
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.0479616306954436,0.1,0.0144739637933794,0.0158119658076923,1,0.177165354330709
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.974341649025257,0.377525512860841,0.4,0.056,0.05,0.0113208875965296,0.0157021877115385,0,0.429133858267717
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.5,0.5,1,0.0259232613908873,0.05,0.000496923459100036,0.00118708451923077,0,0.637795275590551
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0565632294164668,0.1,0.00742484594865419,0.00512820513461539,1,0.177165354330709
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0479616306954436,0.05,0.00502072575546742,0.00213675213461538,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.028537170263789,0.05,0.00894829708639561,0.0100459242307692,0,0.263779527559055
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0263629096722622,0.05,0.00897819907923856,0.00861079219230769,0,0.263779527559055
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0119904076738609,0.05,0.00410063037299695,0.00128205128846154,1,0.177165354330709
0.5,0.971404520791032,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0239808153477218,0.05,0.0042193523579611,0.00213675213461538,1,0.177165354330709
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.947213595499958,0.341886116991581,0.377525512860841,0.4,0.0374885691446843,0.1,0.00707610011974195,0.00824175825,0,0.330708661417323
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.0611338353317346,0.35,0.0037353830724515,0.00143513203846154,0,0.263779527559055
0.091751709536137,0.264297739604484,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.0419110135891287,0.05,0.00343636314802877,0.00172215844230769,0,0.263779527559055
0.5,0.971404520791032,0.333333333333333,0.5,0.5,0.5,0.989897948556636,0.4,0.0880045291766587,0.1,0.00408423965116728,0.00172215844230769,0,0.263779527559055
